match_id,season,team,bowler,overs,runs_given,wickets,economy,maidens
118,2022,Gujarat Titans,Vijay Shankar,3.2,18,3,5.62,1
118,2022,Gujarat Titans,Noor Ahmad,3.2,27,3,8.44,0
119,2022,Gujarat Titans,Rashid Khan,3.8,20,0,5.26,0
119,2022,Gujarat Titans,Wriddhiman Saha,1.5,13,1,8.67,0
119,2022,Gujarat Titans,Lockie Ferguson,2.3,25,2,10.87,1
119,2022,Gujarat Titans,Vijay Shankar,2.4,29,1,12.08,1
119,2022,Gujarat Titans,Noor Ahmad,1.3,4,1,3.08,0
119,2022,Rajasthan Royals,Yuzvendra Chahal,1.4,6,3,4.29,0
119,2022,Rajasthan Royals,Shimron Hetmyer,2.1,24,0,11.43,0
119,2022,Rajasthan Royals,Ravichandran Ashwin,2.6,16,0,6.15,1
119,2022,Rajasthan Royals,Riyan Parag,3.6,20,2,5.56,0
119,2022,Rajasthan Royals,Prasidh Krishna,3.6,25,1,6.94,1
120,2022,Royal Challengers Bangalore,Mohammed Siraj,3.7,24,2,6.49,1
120,2022,Royal Challengers Bangalore,Wanindu Hasaranga,1.6,9,3,5.62,1
120,2022,Royal Challengers Bangalore,Shahbaz Ahmed,1.8,10,1,5.56,0
120,2022,Royal Challengers Bangalore,Anuj Rawat,3.4,30,1,8.82,1
120,2022,Royal Challengers Bangalore,Josh Hazlewood,3.1,32,1,10.32,1
120,2022,Delhi Capitals,Kuldeep Yadav,2.7,13,0,4.81,1
120,2022,Delhi Capitals,Mitchell Marsh,2.9,14,2,4.83,0
120,2022,Delhi Capitals,Phil Salt,3.7,43,2,11.62,0
120,2022,Delhi Capitals,Lalit Yadav,2.2,30,2,13.64,1
120,2022,Delhi Capitals,Mustafizur Rahman,2.6,12,2,4.62,0
121,2022,Rajasthan Royals,Yuzvendra Chahal,1.8,4,1,2.22,1
121,2022,Rajasthan Royals,Shimron Hetmyer,2.3,27,3,11.74,1
121,2022,Rajasthan Royals,Ravichandran Ashwin,1.6,5,0,3.12,1
121,2022,Rajasthan Royals,Riyan Parag,3.1,40,1,12.9,1
121,2022,Rajasthan Royals,Prasidh Krishna,3.6,36,0,10.0,1
121,2022,Gujarat Titans,Rashid Khan,1.6,14,3,8.75,1
121,2022,Gujarat Titans,Wriddhiman Saha,3.4,45,2,13.24,1
121,2022,Gujarat Titans,Lockie Ferguson,1.1,12,3,10.91,1
121,2022,Gujarat Titans,Vijay Shankar,2.8,19,1,6.79,0
121,2022,Gujarat Titans,Noor Ahmad,2.8,30,3,10.71,0
122,2022,Kolkata Knight Riders,Rinku Singh,1.8,6,0,3.33,1
122,2022,Kolkata Knight Riders,Nitish Rana,2.7,19,1,7.04,0
122,2022,Kolkata Knight Riders,Varun Chakravarthy,2.6,13,1,5.0,0
122,2022,Kolkata Knight Riders,Tim Southee,2.0,13,2,6.5,0
122,2022,Kolkata Knight Riders,Umesh Yadav,2.5,9,3,3.6,0
122,2022,Delhi Capitals,Kuldeep Yadav,1.5,11,1,7.33,0
122,2022,Delhi Capitals,Mitchell Marsh,1.7,13,2,7.65,1
122,2022,Delhi Capitals,Phil Salt,2.4,22,1,9.17,0
122,2022,Delhi Capitals,Lalit Yadav,3.1,22,0,7.1,0
122,2022,Delhi Capitals,Mustafizur Rahman,3.9,20,0,5.13,1
123,2022,Gujarat Titans,Rashid Khan,3.8,22,0,5.79,0
123,2022,Gujarat Titans,Wriddhiman Saha,1.4,15,2,10.71,0
123,2022,Gujarat Titans,Lockie Ferguson,1.1,7,2,6.36,0
123,2022,Gujarat Titans,Vijay Shankar,2.3,18,3,7.83,1
123,2022,Gujarat Titans,Noor Ahmad,2.9,17,2,5.86,0
123,2022,Sunrisers Hyderabad,T Natarajan,3.4,19,3,5.59,1
123,2022,Sunrisers Hyderabad,Washington Sundar,2.3,24,0,10.43,0
123,2022,Sunrisers Hyderabad,Marco Jansen,4.0,25,3,6.25,1
123,2022,Sunrisers Hyderabad,Mayank Agarwal,3.0,40,2,13.33,0
123,2022,Sunrisers Hyderabad,Umran Malik,1.4,7,0,5.0,1
124,2022,Delhi Capitals,Kuldeep Yadav,1.5,11,0,7.33,1
124,2022,Delhi Capitals,Mitchell Marsh,3.8,19,2,5.0,0
124,2022,Delhi Capitals,Phil Salt,2.5,23,3,9.2,0
124,2022,Delhi Capitals,Lalit Yadav,2.2,15,2,6.82,0
124,2022,Delhi Capitals,Mustafizur Rahman,2.8,13,2,4.64,0
124,2022,Kolkata Knight Riders,Rinku Singh,2.8,26,3,9.29,0
124,2022,Kolkata Knight Riders,Nitish Rana,1.3,5,0,3.85,0
124,2022,Kolkata Knight Riders,Varun Chakravarthy,2.6,23,0,8.85,0
124,2022,Kolkata Knight Riders,Tim Southee,4.0,16,3,4.0,0
124,2022,Kolkata Knight Riders,Umesh Yadav,1.1,8,2,7.27,1
125,2022,Gujarat Titans,Rashid Khan,2.2,23,3,10.45,1
125,2022,Gujarat Titans,Wriddhiman Saha,3.4,32,3,9.41,0
125,2022,Gujarat Titans,Lockie Ferguson,3.4,39,2,11.47,0
125,2022,Gujarat Titans,Vijay Shankar,1.0,6,2,6.0,1
125,2022,Gujarat Titans,Noor Ahmad,1.3,9,1,6.92,0
125,2022,Punjab Kings,Kagiso Rabada,3.7,27,3,7.3,1
125,2022,Punjab Kings,Sam Curran,3.7,23,3,6.22,0
125,2022,Punjab Kings,Rishi Dhawan,3.3,35,2,10.61,1
125,2022,Punjab Kings,Nathan Ellis,2.0,11,3,5.5,0
125,2022,Punjab Kings,Prabhsimran Singh,1.6,9,2,5.62,1
126,2022,Chennai Super Kings,Deepak Chahar,3.3,30,2,9.09,0
126,2022,Chennai Super Kings,Moeen Ali,1.2,6,0,5.0,0
126,2022,Chennai Super Kings,Mitchell Santner,3.9,16,2,4.1,0
126,2022,Chennai Super Kings,Shivam Dube,1.3,11,2,8.46,0
126,2022,Chennai Super Kings,Tushar Deshpande,2.5,25,3,10.0,0
126,2022,Kolkata Knight Riders,Rinku Singh,2.4,27,2,11.25,0
126,2022,Kolkata Knight Riders,Nitish Rana,2.1,10,2,4.76,0
126,2022,Kolkata Knight Riders,Varun Chakravarthy,2.2,14,2,6.36,0
126,2022,Kolkata Knight Riders,Tim Southee,3.7,17,0,4.59,0
126,2022,Kolkata Knight Riders,Umesh Yadav,1.4,6,1,4.29,1
127,2022,Kolkata Knight Riders,Rinku Singh,1.3,8,2,6.15,1
127,2022,Kolkata Knight Riders,Nitish Rana,3.7,23,1,6.22,0
127,2022,Kolkata Knight Riders,Varun Chakravarthy,1.7,8,2,4.71,0
127,2022,Kolkata Knight Riders,Tim Southee,3.4,31,2,9.12,0
127,2022,Kolkata Knight Riders,Umesh Yadav,3.7,14,2,3.78,1
127,2022,Chennai Super Kings,Deepak Chahar,1.3,9,2,6.92,0
127,2022,Chennai Super Kings,Moeen Ali,1.4,5,0,3.57,0
127,2022,Chennai Super Kings,Mitchell Santner,3.7,14,3,3.78,1
127,2022,Chennai Super Kings,Shivam Dube,2.2,11,2,5.0,0
127,2022,Chennai Super Kings,Tushar Deshpande,2.8,25,1,8.93,0
128,2022,Delhi Capitals,Kuldeep Yadav,3.6,21,1,5.83,1
128,2022,Delhi Capitals,Mitchell Marsh,2.1,29,1,13.81,1
128,2022,Delhi Capitals,Phil Salt,2.5,16,3,6.4,0
128,2022,Delhi Capitals,Lalit Yadav,1.8,10,3,5.56,0
128,2022,Delhi Capitals,Mustafizur Rahman,1.2,4,3,3.33,1
128,2022,Royal Challengers Bangalore,Mohammed Siraj,1.6,5,2,3.12,0
128,2022,Royal Challengers Bangalore,Wanindu Hasaranga,1.9,6,3,3.16,0
128,2022,Royal Challengers Bangalore,Shahbaz Ahmed,2.4,24,0,10.0,1
128,2022,Royal Challengers Bangalore,Anuj Rawat,2.0,28,1,14.0,1
128,2022,Royal Challengers Bangalore,Josh Hazlewood,1.6,8,3,5.0,1
129,2022,Royal Challengers Bangalore,Mohammed Siraj,1.6,10,0,6.25,0
129,2022,Royal Challengers Bangalore,Wanindu Hasaranga,3.0,40,1,13.33,0
129,2022,Royal Challengers Bangalore,Shahbaz Ahmed,3.2,25,2,7.81,0
129,2022,Royal Challengers Bangalore,Anuj Rawat,1.1,4,3,3.64,0
129,2022,Royal Challengers Bangalore,Josh Hazlewood,4.0,57,3,14.25,0
129,2022,Gujarat Titans,Rashid Khan,1.3,7,0,5.38,0
129,2022,Gujarat Titans,Wriddhiman Saha,3.4,27,0,7.94,1
129,2022,Gujarat Titans,Lockie Ferguson,3.1,22,0,7.1,1
129,2022,Gujarat Titans,Vijay Shankar,3.5,25,3,7.14,1
129,2022,Gujarat Titans,Noor Ahmad,1.3,12,1,9.23,1
130,2022,Punjab Kings,Kagiso Rabada,2.4,10,0,4.17,0
130,2022,Punjab Kings,Sam Curran,3.7,26,0,7.03,1
130,2022,Punjab Kings,Rishi Dhawan,2.2,28,1,12.73,0
130,2022,Punjab Kings,Nathan Ellis,2.6,25,1,9.62,0
130,2022,Punjab Kings,Prabhsimran Singh,1.7,4,0,2.35,0
130,2022,Sunrisers Hyderabad,T Natarajan,2.6,10,2,3.85,0
130,2022,Sunrisers Hyderabad,Washington Sundar,1.8,9,1,5.0,0
130,2022,Sunrisers Hyderabad,Marco Jansen,1.1,11,1,10.0,0
130,2022,Sunrisers Hyderabad,Mayank Agarwal,3.4,26,0,7.65,0
130,2022,Sunrisers Hyderabad,Umran Malik,2.9,10,3,3.45,0
131,2022,Royal Challengers Bangalore,Mohammed Siraj,3.4,36,0,10.59,0
131,2022,Royal Challengers Bangalore,Wanindu Hasaranga,2.9,9,3,3.1,0
131,2022,Royal Challengers Bangalore,Shahbaz Ahmed,1.7,13,3,7.65,1
131,2022,Royal Challengers Bangalore,Anuj Rawat,3.4,13,1,3.82,0
131,2022,Royal Challengers Bangalore,Josh Hazlewood,1.2,8,0,6.67,0
131,2022,Rajasthan Royals,Yuzvendra Chahal,3.6,28,0,7.78,0
131,2022,Rajasthan Royals,Shimron Hetmyer,1.8,15,2,8.33,0
131,2022,Rajasthan Royals,Ravichandran Ashwin,2.6,23,3,8.85,0
131,2022,Rajasthan Royals,Riyan Parag,2.5,20,1,8.0,0
131,2022,Rajasthan Royals,Prasidh Krishna,2.2,15,1,6.82,0
132,2022,Sunrisers Hyderabad,T Natarajan,1.3,13,3,10.0,1
132,2022,Sunrisers Hyderabad,Washington Sundar,3.2,19,0,5.94,0
132,2022,Sunrisers Hyderabad,Marco Jansen,1.7,5,1,2.94,1
132,2022,Sunrisers Hyderabad,Mayank Agarwal,1.7,10,2,5.88,0
132,2022,Sunrisers Hyderabad,Umran Malik,1.1,10,0,9.09,0
132,2022,Royal Challengers Bangalore,Mohammed Siraj,3.9,44,3,11.28,1
132,2022,Royal Challengers Bangalore,Wanindu Hasaranga,4.0,22,3,5.5,1
132,2022,Royal Challengers Bangalore,Shahbaz Ahmed,3.3,45,0,13.64,0
132,2022,Royal Challengers Bangalore,Anuj Rawat,3.7,25,0,6.76,0
132,2022,Royal Challengers Bangalore,Josh Hazlewood,2.8,18,3,6.43,0
133,2022,Chennai Super Kings,Deepak Chahar,3.7,35,3,9.46,1
133,2022,Chennai Super Kings,Moeen Ali,3.7,17,0,4.59,1
133,2022,Chennai Super Kings,Mitchell Santner,1.5,11,0,7.33,1
133,2022,Chennai Super Kings,Shivam Dube,3.8,25,0,6.58,0
133,2022,Chennai Super Kings,Tushar Deshpande,3.3,28,2,8.48,1
133,2022,Punjab Kings,Kagiso Rabada,1.2,10,1,8.33,1
133,2022,Punjab Kings,Sam Curran,2.7,23,3,8.52,1
133,2022,Punjab Kings,Rishi Dhawan,3.3,21,1,6.36,1
133,2022,Punjab Kings,Nathan Ellis,1.9,4,0,2.11,0
133,2022,Punjab Kings,Prabhsimran Singh,1.9,12,0,6.32,1
134,2022,Chennai Super Kings,Deepak Chahar,3.0,35,1,11.67,0
134,2022,Chennai Super Kings,Moeen Ali,3.0,13,2,4.33,0
134,2022,Chennai Super Kings,Mitchell Santner,3.7,38,0,10.27,0
134,2022,Chennai Super Kings,Shivam Dube,3.7,39,2,10.54,0
134,2022,Chennai Super Kings,Tushar Deshpande,2.6,12,3,4.62,1
134,2022,Lucknow Super Giants,Krunal Pandya,2.6,12,3,4.62,1
134,2022,Lucknow Super Giants,Ayush Badoni,1.3,12,3,9.23,1
134,2022,Lucknow Super Giants,Nicholas Pooran,2.0,28,0,14.0,0
134,2022,Lucknow Super Giants,Ravi Bishnoi,1.0,11,3,11.0,0
134,2022,Lucknow Super Giants,Mohsin Khan,3.0,21,1,7.0,1
135,2022,Chennai Super Kings,Deepak Chahar,3.9,16,2,4.1,0
135,2022,Chennai Super Kings,Moeen Ali,2.2,24,2,10.91,0
135,2022,Chennai Super Kings,Mitchell Santner,3.9,24,1,6.15,1
135,2022,Chennai Super Kings,Shivam Dube,1.7,6,2,3.53,1
135,2022,Chennai Super Kings,Tushar Deshpande,3.1,22,1,7.1,1
135,2022,Delhi Capitals,Kuldeep Yadav,3.7,37,0,10.0,1
135,2022,Delhi Capitals,Mitchell Marsh,2.6,10,3,3.85,0
135,2022,Delhi Capitals,Phil Salt,1.6,6,0,3.75,0
135,2022,Delhi Capitals,Lalit Yadav,2.8,8,3,2.86,0
135,2022,Delhi Capitals,Mustafizur Rahman,1.7,10,1,5.88,1
136,2022,Rajasthan Royals,Yuzvendra Chahal,3.6,43,1,11.94,1
136,2022,Rajasthan Royals,Shimron Hetmyer,2.6,12,0,4.62,1
136,2022,Rajasthan Royals,Ravichandran Ashwin,3.3,36,1,10.91,0
136,2022,Rajasthan Royals,Riyan Parag,3.0,22,1,7.33,0
136,2022,Rajasthan Royals,Prasidh Krishna,2.9,18,1,6.21,0
136,2022,Sunrisers Hyderabad,T Natarajan,4.0,59,2,14.75,0
136,2022,Sunrisers Hyderabad,Washington Sundar,3.3,40,0,12.12,1
136,2022,Sunrisers Hyderabad,Marco Jansen,2.2,12,0,5.45,0
136,2022,Sunrisers Hyderabad,Mayank Agarwal,1.2,13,1,10.83,1
136,2022,Sunrisers Hyderabad,Umran Malik,2.7,22,0,8.15,1
137,2022,Lucknow Super Giants,Krunal Pandya,3.6,35,3,9.72,1
137,2022,Lucknow Super Giants,Ayush Badoni,3.2,33,3,10.31,0
137,2022,Lucknow Super Giants,Nicholas Pooran,1.1,5,1,4.55,1
137,2022,Lucknow Super Giants,Ravi Bishnoi,3.7,23,2,6.22,1
137,2022,Lucknow Super Giants,Mohsin Khan,1.8,6,3,3.33,1
137,2022,Mumbai Indians,Jasprit Bumrah,2.8,14,1,5.0,1
137,2022,Mumbai Indians,Tilak Varma,3.5,30,1,8.57,0
137,2022,Mumbai Indians,Tim David,2.9,12,2,4.14,1
137,2022,Mumbai Indians,Piyush Chawla,3.5,26,1,7.43,0
137,2022,Mumbai Indians,Arjun Tendulkar,2.0,13,2,6.5,0
138,2022,Delhi Capitals,Kuldeep Yadav,1.9,5,0,2.63,1
138,2022,Delhi Capitals,Mitchell Marsh,1.5,10,0,6.67,1
138,2022,Delhi Capitals,Phil Salt,2.7,27,1,10.0,1
138,2022,Delhi Capitals,Lalit Yadav,1.0,9,1,9.0,0
138,2022,Delhi Capitals,Mustafizur Rahman,3.5,45,2,12.86,1
138,2022,Sunrisers Hyderabad,T Natarajan,1.5,6,2,4.0,1
138,2022,Sunrisers Hyderabad,Washington Sundar,2.2,18,3,8.18,1
138,2022,Sunrisers Hyderabad,Marco Jansen,2.6,16,2,6.15,0
138,2022,Sunrisers Hyderabad,Mayank Agarwal,1.4,15,2,10.71,1
138,2022,Sunrisers Hyderabad,Umran Malik,3.9,29,2,7.44,1
139,2022,Delhi Capitals,Kuldeep Yadav,3.2,17,1,5.31,1
139,2022,Delhi Capitals,Mitchell Marsh,1.8,6,1,3.33,1
139,2022,Delhi Capitals,Phil Salt,2.0,25,1,12.5,1
139,2022,Delhi Capitals,Lalit Yadav,2.2,30,0,13.64,1
139,2022,Delhi Capitals,Mustafizur Rahman,1.5,6,2,4.0,1
139,2022,Chennai Super Kings,Deepak Chahar,2.4,16,2,6.67,1
139,2022,Chennai Super Kings,Moeen Ali,2.5,20,1,8.0,0
139,2022,Chennai Super Kings,Mitchell Santner,2.0,27,0,13.5,1
139,2022,Chennai Super Kings,Shivam Dube,2.1,29,1,13.81,0
139,2022,Chennai Super Kings,Tushar Deshpande,2.2,25,1,11.36,1
140,2022,Punjab Kings,Kagiso Rabada,1.1,14,0,12.73,0
140,2022,Punjab Kings,Sam Curran,3.4,37,0,10.88,0
140,2022,Punjab Kings,Rishi Dhawan,1.5,4,2,2.67,1
140,2022,Punjab Kings,Nathan Ellis,2.8,29,3,10.36,1
140,2022,Punjab Kings,Prabhsimran Singh,2.0,14,2,7.0,1
140,2022,Delhi Capitals,Kuldeep Yadav,1.6,14,3,8.75,0
140,2022,Delhi Capitals,Mitchell Marsh,3.4,14,1,4.12,0
140,2022,Delhi Capitals,Phil Salt,1.8,8,1,4.44,1
140,2022,Delhi Capitals,Lalit Yadav,2.9,26,2,8.97,0
140,2022,Delhi Capitals,Mustafizur Rahman,2.4,19,1,7.92,0
141,2022,Chennai Super Kings,Deepak Chahar,3.0,45,1,15.0,1
141,2022,Chennai Super Kings,Moeen Ali,3.6,32,1,8.89,0
141,2022,Chennai Super Kings,Mitchell Santner,2.8,20,1,7.14,0
141,2022,Chennai Super Kings,Shivam Dube,3.5,24,2,6.86,1
141,2022,Chennai Super Kings,Tushar Deshpande,3.2,16,0,5.0,0
141,2022,Mumbai Indians,Jasprit Bumrah,3.1,34,1,10.97,1
141,2022,Mumbai Indians,Tilak Varma,3.5,18,1,5.14,1
141,2022,Mumbai Indians,Tim David,1.4,8,1,5.71,1
141,2022,Mumbai Indians,Piyush Chawla,3.8,32,2,8.42,1
141,2022,Mumbai Indians,Arjun Tendulkar,1.9,6,1,3.16,0
142,2022,Gujarat Titans,Rashid Khan,2.2,10,3,4.55,0
142,2022,Gujarat Titans,Wriddhiman Saha,2.3,9,0,3.91,0
142,2022,Gujarat Titans,Lockie Ferguson,3.4,35,3,10.29,0
142,2022,Gujarat Titans,Vijay Shankar,1.4,4,0,2.86,1
142,2022,Gujarat Titans,Noor Ahmad,3.1,41,0,13.23,0
142,2022,Chennai Super Kings,Deepak Chahar,2.5,21,3,8.4,0
142,2022,Chennai Super Kings,Moeen Ali,1.7,11,1,6.47,1
142,2022,Chennai Super Kings,Mitchell Santner,1.2,4,2,3.33,1
142,2022,Chennai Super Kings,Shivam Dube,3.9,29,3,7.44,1
142,2022,Chennai Super Kings,Tushar Deshpande,1.6,10,1,6.25,0
143,2022,Mumbai Indians,Jasprit Bumrah,2.9,14,3,4.83,1
143,2022,Mumbai Indians,Tilak Varma,3.1,38,3,12.26,1
143,2022,Mumbai Indians,Tim David,1.3,10,0,7.69,0
143,2022,Mumbai Indians,Piyush Chawla,1.6,8,0,5.0,1
143,2022,Mumbai Indians,Arjun Tendulkar,2.4,16,1,6.67,0
143,2022,Kolkata Knight Riders,Rinku Singh,3.5,32,3,9.14,0
143,2022,Kolkata Knight Riders,Nitish Rana,1.6,15,2,9.38,0
143,2022,Kolkata Knight Riders,Varun Chakravarthy,4.0,44,0,11.0,0
143,2022,Kolkata Knight Riders,Tim Southee,3.1,28,1,9.03,1
143,2022,Kolkata Knight Riders,Umesh Yadav,3.5,20,0,5.71,0
144,2022,Chennai Super Kings,Deepak Chahar,1.8,5,3,2.78,0
144,2022,Chennai Super Kings,Moeen Ali,2.1,9,3,4.29,0
144,2022,Chennai Super Kings,Mitchell Santner,1.5,8,1,5.33,1
144,2022,Chennai Super Kings,Shivam Dube,3.2,34,0,10.62,1
144,2022,Chennai Super Kings,Tushar Deshpande,2.7,29,3,10.74,0
144,2022,Gujarat Titans,Rashid Khan,1.9,4,3,2.11,1
144,2022,Gujarat Titans,Wriddhiman Saha,3.5,36,3,10.29,0
144,2022,Gujarat Titans,Lockie Ferguson,3.2,39,0,12.19,1
144,2022,Gujarat Titans,Vijay Shankar,2.4,17,1,7.08,0
144,2022,Gujarat Titans,Noor Ahmad,2.3,12,2,5.22,0
145,2022,Sunrisers Hyderabad,T Natarajan,3.7,16,1,4.32,1
145,2022,Sunrisers Hyderabad,Washington Sundar,2.8,26,0,9.29,0
145,2022,Sunrisers Hyderabad,Marco Jansen,3.6,41,1,11.39,0
145,2022,Sunrisers Hyderabad,Mayank Agarwal,1.8,11,2,6.11,1
145,2022,Sunrisers Hyderabad,Umran Malik,2.6,11,1,4.23,1
145,2022,Kolkata Knight Riders,Rinku Singh,2.9,20,3,6.9,1
145,2022,Kolkata Knight Riders,Nitish Rana,2.6,27,1,10.38,1
145,2022,Kolkata Knight Riders,Varun Chakravarthy,3.1,40,2,12.9,1
145,2022,Kolkata Knight Riders,Tim Southee,2.7,30,0,11.11,1
145,2022,Kolkata Knight Riders,Umesh Yadav,2.0,16,2,8.0,0
146,2022,Delhi Capitals,Kuldeep Yadav,3.6,20,1,5.56,1
146,2022,Delhi Capitals,Mitchell Marsh,2.0,17,0,8.5,0
146,2022,Delhi Capitals,Phil Salt,2.2,18,2,8.18,0
146,2022,Delhi Capitals,Lalit Yadav,3.8,12,3,3.16,0
146,2022,Delhi Capitals,Mustafizur Rahman,3.6,19,1,5.28,0
146,2022,Rajasthan Royals,Yuzvendra Chahal,1.9,11,3,5.79,1
146,2022,Rajasthan Royals,Shimron Hetmyer,3.1,42,2,13.55,1
146,2022,Rajasthan Royals,Ravichandran Ashwin,1.4,9,0,6.43,1
146,2022,Rajasthan Royals,Riyan Parag,1.1,5,1,4.55,1
146,2022,Rajasthan Royals,Prasidh Krishna,3.1,18,0,5.81,1
147,2022,Sunrisers Hyderabad,T Natarajan,2.3,20,1,8.7,0
147,2022,Sunrisers Hyderabad,Washington Sundar,3.0,22,3,7.33,0
147,2022,Sunrisers Hyderabad,Marco Jansen,1.1,12,3,10.91,0
147,2022,Sunrisers Hyderabad,Mayank Agarwal,3.5,42,2,12.0,0
147,2022,Sunrisers Hyderabad,Umran Malik,3.0,15,0,5.0,1
147,2022,Chennai Super Kings,Deepak Chahar,3.9,14,2,3.59,1
147,2022,Chennai Super Kings,Moeen Ali,3.1,24,0,7.74,1
147,2022,Chennai Super Kings,Mitchell Santner,2.8,15,2,5.36,0
147,2022,Chennai Super Kings,Shivam Dube,1.8,7,2,3.89,0
147,2022,Chennai Super Kings,Tushar Deshpande,3.6,12,0,3.33,0
148,2022,Gujarat Titans,Rashid Khan,3.8,22,1,5.79,0
148,2022,Gujarat Titans,Wriddhiman Saha,2.6,24,0,9.23,0
148,2022,Gujarat Titans,Lockie Ferguson,1.5,5,0,3.33,0
148,2022,Gujarat Titans,Vijay Shankar,1.0,7,1,7.0,0
148,2022,Gujarat Titans,Noor Ahmad,1.0,15,3,15.0,1
148,2022,Delhi Capitals,Kuldeep Yadav,2.3,11,0,4.78,0
148,2022,Delhi Capitals,Mitchell Marsh,2.5,28,3,11.2,1
148,2022,Delhi Capitals,Phil Salt,1.4,12,0,8.57,1
148,2022,Delhi Capitals,Lalit Yadav,1.6,10,0,6.25,1
148,2022,Delhi Capitals,Mustafizur Rahman,1.2,15,1,12.5,1
149,2022,Rajasthan Royals,Yuzvendra Chahal,2.7,28,0,10.37,1
149,2022,Rajasthan Royals,Shimron Hetmyer,2.6,29,3,11.15,0
149,2022,Rajasthan Royals,Ravichandran Ashwin,2.1,19,3,9.05,0
149,2022,Rajasthan Royals,Riyan Parag,2.1,10,3,4.76,1
149,2022,Rajasthan Royals,Prasidh Krishna,1.1,13,1,11.82,0
149,2022,Punjab Kings,Kagiso Rabada,1.1,5,1,4.55,1
149,2022,Punjab Kings,Sam Curran,3.6,34,3,9.44,0
149,2022,Punjab Kings,Rishi Dhawan,2.1,17,0,8.1,0
149,2022,Punjab Kings,Nathan Ellis,3.3,35,1,10.61,0
149,2022,Punjab Kings,Prabhsimran Singh,3.4,35,2,10.29,1
150,2022,Gujarat Titans,Rashid Khan,3.2,27,0,8.44,0
150,2022,Gujarat Titans,Wriddhiman Saha,4.0,20,3,5.0,1
150,2022,Gujarat Titans,Lockie Ferguson,1.0,5,0,5.0,1
150,2022,Gujarat Titans,Vijay Shankar,3.8,15,0,3.95,0
150,2022,Gujarat Titans,Noor Ahmad,2.7,8,1,2.96,1
150,2022,Kolkata Knight Riders,Rinku Singh,3.7,18,0,4.86,1
150,2022,Kolkata Knight Riders,Nitish Rana,1.6,5,0,3.12,1
150,2022,Kolkata Knight Riders,Varun Chakravarthy,1.7,11,0,6.47,0
150,2022,Kolkata Knight Riders,Tim Southee,1.6,4,3,2.5,0
150,2022,Kolkata Knight Riders,Umesh Yadav,3.4,32,0,9.41,0
151,2022,Punjab Kings,Kagiso Rabada,1.2,11,2,9.17,0
151,2022,Punjab Kings,Sam Curran,2.2,22,2,10.0,1
151,2022,Punjab Kings,Rishi Dhawan,1.2,10,1,8.33,0
151,2022,Punjab Kings,Nathan Ellis,2.7,8,0,2.96,1
151,2022,Punjab Kings,Prabhsimran Singh,3.7,32,0,8.65,0
151,2022,Chennai Super Kings,Deepak Chahar,2.5,30,2,12.0,0
151,2022,Chennai Super Kings,Moeen Ali,3.0,18,1,6.0,0
151,2022,Chennai Super Kings,Mitchell Santner,3.9,18,3,4.62,1
151,2022,Chennai Super Kings,Shivam Dube,1.3,14,0,10.77,0
151,2022,Chennai Super Kings,Tushar Deshpande,2.0,17,3,8.5,1
152,2022,Punjab Kings,Kagiso Rabada,3.3,27,2,8.18,1
152,2022,Punjab Kings,Sam Curran,1.4,9,3,6.43,0
152,2022,Punjab Kings,Rishi Dhawan,1.1,10,3,9.09,0
152,2022,Punjab Kings,Nathan Ellis,2.9,20,3,6.9,0
152,2022,Punjab Kings,Prabhsimran Singh,1.2,10,3,8.33,1
152,2022,Kolkata Knight Riders,Rinku Singh,1.8,15,1,8.33,1
152,2022,Kolkata Knight Riders,Nitish Rana,2.5,30,1,12.0,0
152,2022,Kolkata Knight Riders,Varun Chakravarthy,3.0,30,2,10.0,1
152,2022,Kolkata Knight Riders,Tim Southee,3.6,13,0,3.61,1
152,2022,Kolkata Knight Riders,Umesh Yadav,2.5,20,1,8.0,1
153,2022,Delhi Capitals,Kuldeep Yadav,2.4,22,0,9.17,0
153,2022,Delhi Capitals,Mitchell Marsh,1.0,11,0,11.0,0
153,2022,Delhi Capitals,Phil Salt,3.4,22,1,6.47,0
153,2022,Delhi Capitals,Lalit Yadav,1.5,10,1,6.67,0
153,2022,Delhi Capitals,Mustafizur Rahman,2.9,27,1,9.31,0
153,2022,Punjab Kings,Kagiso Rabada,2.1,24,0,11.43,1
153,2022,Punjab Kings,Sam Curran,3.2,35,0,10.94,1
153,2022,Punjab Kings,Rishi Dhawan,1.3,5,3,3.85,0
153,2022,Punjab Kings,Nathan Ellis,2.6,18,0,6.92,1
153,2022,Punjab Kings,Prabhsimran Singh,2.7,22,3,8.15,0
154,2022,Mumbai Indians,Jasprit Bumrah,3.7,38,2,10.27,1
154,2022,Mumbai Indians,Tilak Varma,1.6,14,0,8.75,1
154,2022,Mumbai Indians,Tim David,3.1,26,3,8.39,1
154,2022,Mumbai Indians,Piyush Chawla,2.4,20,0,8.33,0
154,2022,Mumbai Indians,Arjun Tendulkar,1.4,5,0,3.57,0
154,2022,Lucknow Super Giants,Krunal Pandya,4.0,21,3,5.25,0
154,2022,Lucknow Super Giants,Ayush Badoni,2.4,20,0,8.33,0
154,2022,Lucknow Super Giants,Nicholas Pooran,2.7,24,1,8.89,0
154,2022,Lucknow Super Giants,Ravi Bishnoi,3.8,13,2,3.42,0
154,2022,Lucknow Super Giants,Mohsin Khan,3.5,29,0,8.29,1
155,2022,Mumbai Indians,Jasprit Bumrah,2.7,20,2,7.41,0
